"Date","AY","Fund_Code","Fund_Title","Fund_Title_Long","Fall_Original_Offers_Count","Fall_Original_Offers_Amount","Fall_Current_Offered_Count","Fall_Current_Offered_Amount","Fall_Offered_Count","Fall_Offered_Amount","Fall_Accepted_Count","Fall_Accepted_Amount","Fall_Original_Declined_Count","Fall_Declined_Amount","Fall_Cancelled_Count","Fall_Cancelled_Amount","Fall_Authorized_Count","Fall_Authorized_Amount","Fall_Paid_Count","Fall_Paid_Amount","Spring_Original_Offers_Count","Spring_Original_Offers_Amount","Spring_Current_Offered_Count","Spring_Current_Offered_Amount","Spring_Offered_Count","Spring_Offered_Amount","Spring_Accepted_Count","Spring_Accepted_Amount","Spring_Original_Declined_Count","Spring_Declined_Amount","Spring_Cancelled_Count","Spring_Cancelled_Amount","Spring_Authorized_Count","Spring_Authorized_Amount","Spring_Paid_Count","Spring_Paid_Amount","Summer_Original_Offers_Count","Summer_Original_Offers_Amount","Summer_Current_Offered_Count","Summer_Current_Offered_Amount","Summer_Offered_Count","Summer_Offered_Amount","Summer_Accepted_Count","Summer_Accepted_Amount","Summer_Original_Declined_Count","Summer_Declined_Amount","Summer_Cancelled_Count","Summer_Cancelled_Amount","Summer_Authorized_Count","Summer_Authorized_Amount","Summer_Paid_Count","Summer_Paid_Amount","Fund_Type","Fund_Source","Federal_Fund_ID","Fund_Cross_Reference","TOT_CURRENT_OFFERED_COUNT","TOT_CURRENT_OFFERED_AMOUNT","TOT_OFFERED_COUNT","TOT_OFFERED_AMOUNT","TOT_ACCEPTED_COUNT","TOT_ACCEPTED_AMOUNT","TOT_ORIGINAL_DECLINED_COUNT","TOT_DECLINED_AMOUNT","TOT_CANCELLED_COUNT","TOT_CANCELLED_AMOUNT","TOT_AUTHORIZED_COUNT","TOT_AUTHORIZED_AMOUNT","TOT_PAID_COUNT","TOT_PAID_AMOUNT"
"15-JUN-20","1920","316287","Ash Family Sch Fund II GCS","Ash Family Sch Fund II- GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316287","Ash Family Sch Fund II GCS","Ash Family Sch Fund II- GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316288","Ash Family Sch Fund III GCS","Ash Family Scholarship Fund II",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316288","Ash Family Sch Fund III GCS","Ash Family Scholarship Fund II",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316289","Inactive","Inactive",1,1750,0,0,1,0,0,0,0,0,1,1750,0,0,1,0,1,1750,0,0,1,0,0,0,0,0,1,1750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",0,0,2,0,0,0,0,0,2,3500,0,0,2,0
"15-JUN-20","1920","316290","Becky and Howard Young Sch GCS","Becky and Howard Young Sch GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316290","Becky and Howard Young Sch GCS","Becky and Howard Young Sch GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316291","Beebe Family Scho Fund GCS","Beebe Family Scho Fund GCS",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","2021","316291","Beebe Family Scho Fund GCS","Beebe Family Scho Fund GCS",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316292","Bill and B. J. Andrews Sch GCS","Bill and B. J. Andrews Sch GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316292","Bill and B. J. Andrews Sch GCS","Bill and B. J. Andrews Sch GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316293","Chuck and R. Farah Family GCS","Chuck and Ruba Farah Family Sc",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316293","Chuck and R. Farah Family GCS","Chuck and Ruba Farah Family Sc",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316294","Davis and Hardman Knox Sch GCS","Davis and Hardman Knox Scholar",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316294","Davis and Hardman Knox Sch GCS","Davis and Hardman Knox Scholar",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316295","Dean Benjamin C. Ayers Sch GCS","Dean Benjamin C. Ayers Scholar",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","2021","316295","Dean Benjamin C. Ayers Sch GCS","Dean Benjamin C. Ayers Scholar",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316296","Dr. and Mrs. M. T. Bailey GCS","Dr. and Mrs. Martin T. Bailey",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316296","Dr. and Mrs. M. T. Bailey GCS","Dr. and Mrs. Martin T. Bailey",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316297","Eberhardt Family Legacy GCS","Eberhardt Family Legacy Schola",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","2021","316297","Eberhardt Family Legacy GCS","Eberhardt Family Legacy Schola",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316298","Farrington Family Sch I GCS","Farrington Family Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316298","Farrington Family Sch I GCS","Farrington Family Scholarship",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316299","Farrington Family Sch II GCS","Farrington Family Sch.II GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316299","Farrington Family Sch II GCS","Farrington Family Sch.II GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316300","Friends of UGA GCS","Friends of UGA GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316300","Friends of UGA GCS","Friends of UGA GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316331","Laughlin Family GCS","RKL18 Fund GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316331","Laughlin Family GCS","RKL18 Fund GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316332","J. L. Miller Family Endow GCS","James L. Miller Family Endowed Scholarship Fund
",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","2021","316332","J. L. Miller Family Endow GCS","James L. Miller Family Endowed Scholarship Fund
",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316333","J. and C. Kilpatrick GCS","Jeremy and Cardee Kilpatrick Scholarship Fund
",2,3500,1,1750,1,0,1,1750,0,0,1,1750,0,0,1,1750,2,3500,1,1750,1,0,1,1750,0,0,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,2,0,2,3500,0,0,2,3500,0,0,2,3500
"15-JUN-20","2021","316333","J. and C. Kilpatrick GCS","Jeremy and Cardee Kilpatrick Scholarship Fund
",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316334","J. and C. Mobley Sch GCS","John and Connie Mobley Scholarship Fund 
",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","2021","316334","J. and C. Mobley Sch GCS","John and Connie Mobley Scholarship Fund 
",1,3500,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3500,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",0,0,2,0,0,0,0,0,2,0,0,0,0,0
"15-JUN-20","1920","316335","Juneau Family GCS","Juneau Family Georgia Commitment Scholarship Fund
",4,10500,4,10500,0,0,4,10500,0,0,0,0,0,0,4,10500,4,10500,4,10500,0,0,4,10500,0,0,0,0,0,0,4,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",8,21000,0,0,8,21000,0,0,0,0,0,0,8,21000
"15-JUN-20","2021","316335","Juneau Family GCS","Juneau Family Georgia Commitment Scholarship Fund
",4,10500,4,10500,0,0,4,10500,0,0,0,0,0,0,0,0,4,10500,4,10500,0,0,4,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",8,21000,0,0,8,21000,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316336","Kronauge Family Sch GCS","Kronauge Family Scholarship Fu",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316336","Kronauge Family Sch GCS","Kronauge Family Scholarship Fu",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316338","Lampros Family Sch GCS","Lampros Family Sch GCS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500
"15-JUN-20","2021","316338","Lampros Family Sch GCS","Lampros Family Sch GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316340","Malcolm C. Skinner Sch GCS","Malcolm C. Skinner Sch GCS",1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,1,2625,1,2625,0,0,1,2625,0,0,0,0,0,0,1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,5250,0,0,2,5250,0,0,0,0,0,0,2,5250
"15-JUN-20","1920","316341","Moultrie-Colquitt Alumn GCS","Moultrie-Colquitt County Alumni",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","1920","316342","O’Quinn 252 Scholarship GCS","O’Quinn Family Sch Fund GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316342","O’Quinn 252 Scholarship GCS","O’Quinn Family Sch Fund GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316343","Paul Sheehy GCS","Paul Sheehy GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316343","Paul Sheehy GCS","Paul Sheehy GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316344","President Jere W. Morehead GCS","President Jere W. Morehead GCS",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","2021","316344","President Jere W. Morehead GCS","President Jere W. Morehead GCS",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316345","R. and L. Wise Family 1 GCS","R. H. and L. Wise Family GCS",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","2021","316345","R. and L. Wise Family 1 GCS","R. H. and L. Wise Family GCS",2,7000,2,7000,0,0,2,7000,0,0,0,0,0,0,0,0,2,7000,2,7000,0,0,2,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",4,14000,0,0,4,14000,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316346","R. and L. Wise Family 2 GCS","R. and L. Wise Family 2 GCS",2,7000,1,3500,1,0,1,3500,0,0,1,3500,0,0,1,3500,2,7000,1,3500,1,0,1,3500,0,0,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,2,0,2,7000,0,0,2,7000,0,0,2,7000
"15-JUN-20","1920","316347","Randy and Anne Martin GCS","Randy and Anne Martin Sch GCS",2,3500,1,1750,1,0,1,1750,0,0,1,1750,0,0,2,1750,2,3500,1,1750,1,0,1,1750,0,0,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,2,0,2,3500,0,0,2,3500,0,0,3,3500
"15-JUN-20","2021","316347","Randy and Anne Martin GCS","Randy and Anne Martin Sch GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316348","R. and S. Palaniswamy GCS","Ranga and Sukumari Palaniswamy Georgia Commitment Scholarship Fund",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,2,7000
"15-JUN-20","2021","316348","R. and S. Palaniswamy GCS","Ranga and Sukumari Palaniswamy Georgia Commitment Scholarship Fund",1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,1,3500,1,3500,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,7000,0,0,2,7000,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316349","Selvey Family GCS","Selvey Family GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316349","Selvey Family GCS","Selvey Family GCS",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316350","S. and B.Satisky GCS","Shelly and Brian Satisky Scholarship Fund
",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316350","S. and B.Satisky GCS","Shelly and Brian Satisky Scholarship Fund
",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316351","Sikes Scholarship GCS","Georgia Commitment Scholarship provided by Sikes Scholarship Fund",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
"15-JUN-20","2021","316351","Sikes Scholarship GCS","Georgia Commitment Scholarship provided by Sikes Scholarship Fund",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,0,0
"15-JUN-20","1920","316352","Steilen Family GCS"," Georgia Commitment Scholarship provided by the Steilen Family",1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,1,1750,1,1750,0,0,1,1750,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foundation Scholarship","UGA Funding Source","","O1",2,3500,0,0,2,3500,0,0,0,0,0,0,2,3500
